image_id,product_id,image_type,verification_status,source_page,asset_url,local_path,sha256,width,height,format,retrieved_at
img-preethi-001,preethi-mg-zodiac-mg218,HERO_FRONT,EXACT_VERIFIED,https://www.shop.preethi.in/products/preethi-zodiac-mg218,https://www.shop.preethi.in/cdn/shop/files/1_58dbf82d-3382-4f78-b552-bd94bdd9ba8a.jpg?v=1753438995,,,,,jpg,2026-08-26
img-preethi-002,preethi-gs-glamsteel-3b,HERO_FRONT,EXACT_VERIFIED,https://www.shop.preethi.in/products/preethi-glamsteel-3-burner-stainless-steel-gas-stove-manual-ignition-isi-certified-lifelong-free-service,https://www.shop.preethi.in/cdn/shop/files/00_4f2bfe54-86c5-4634-881b-e7f3f3f89050.png?v=1785841083,,,,,png,2026-08-26
img-preethi-003,preethi-cw-kadai26,HERO_FRONT,EXACT_VERIFIED,https://www.shop.preethi.in/products/preethi-dura-collection-non-stick-kadai-26-cm-with-glass-lid-gas-induction-compatible-5-star-non-stick-effect-chilly-red-8901225360332,https://www.shop.preethi.in/cdn/shop/files/8901225360332.png?v=1746783385,,,,,png,2026-08-26
img-preethi-004,preethi-ic-ic125,HERO_FRONT,EXACT_VERIFIED,https://www.shop.preethi.in/products/preethi-indicook-ic125-2100-watt-induction-cooktop-feather-touch-operation-with-crystal-glass-black-8901225061253,https://www.shop.preethi.in/cdn/shop/files/8901225061253_1.jpg?v=1746783365,,,,,jpg,2026-08-26
img-preethi-005,preethi-ch-kh311,HERO_FRONT,EXACT_VERIFIED,https://www.shop.preethi.in/products/preethi-chimney-auto-clean-wall-mounted-alcor-with-aluminium-duct-black-1350-90-cm-motion-sensor-operation-lifelong-free-service-kh311,https://www.shop.preethi.in/cdn/shop/files/kh311copy_0356d9c2-7e66-4d69-b0de-d93a1a523c8c.jpg?v=1787042877,,,,,jpg,2026-08-26
img-preethi-006,preethi-pc-pc024,HERO_FRONT,EXACT_VERIFIED,https://www.shop.preethi.in/products/preethi-induction-base-outer-lid-aluminium-pressure-cooker-5-litres-spill-splash-shield-pc-024-8901225220247,https://www.shop.preethi.in/cdn/shop/files/PC005_1.png?v=1746783403,,,,,png,2026-08-26
img-6ff12425a803,philips-air-ac0651-10,HERO_FRONT,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AC0651_10,https://dam.versuni.com/transform/webp1024x1024/30ee83e7-debd-48bc-927f-1d8de0f22bb3/AC0651_RFT_Retail_RGB-jpg.webp,,,,,webp,2026-08-26
img-5f06fcff683d,philips-air-ac0920-10,HERO_FRONT,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AC0920_10,https://dam.versuni.com/transform/webp1024x1024/c16a7ca8-6b1e-4a44-a097-f78b0c5ca712/CC_2024_AC0920_10_RFT_Fullframe-tif.webp,,,,,webp,2026-08-26
img-82f40940ddb2,philips-air-ac0951-13,HERO_FRONT,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AC0951_13,https://dam.versuni.com/transform/webp1024x1024/ec436267-1c44-4c3e-b61b-01f52a030d20/CC_2024_AC0951_13_RFT_Fullframe-tif.webp,,,,,webp,2026-08-26
img-d57e89460f9d,philips-air-ac1715-41,HERO_FRONT,EXACT_VERIFIED,https://www.usa.philips.com/c-p/AC1715_41/1000i-series-air-purifier-for-medium-rooms,https://images.philips.com/is/image/philipsconsumer/vrs_bbc9e859_8763_489a_9ff9670543709a17?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-a46b44e44456,philips-air-ac2220-10,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AC2220_10,https://dam.versuni.com/transform/webp1024x1024/af8ba124-649f-460d-93bd-16e1c4e59333/CC_2025_AC2220_10_Product-with-phone_1x1-tif.webp,,,,,webp,2026-08-26
img-5ee3fd0cb61b,philips-air-ac3220-10,HERO_FRONT,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AC3220_10,https://dam.versuni.com/transform/webp1024x1024/40c85bc1-49cb-4ef3-8b1b-dd4b4e93bc76/CC_2024_AC3220_10_F_02_1x1-tif.webp,,,,,webp,2026-08-26
img-e3bbbca2f735,philips-air-ac3420-10,HERO_FRONT,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AC3420_10,https://dam.versuni.com/transform/webp1024x1024/3a83f7c9-4507-48c6-b848-4886f2f2eedf/CC_2024_AC3420_10_F_02_1x1-tif.webp,,,,,webp,2026-08-26
img-e975e1dba5f2,philips-air-amf870-35,HERO_FRONT,FAMILY_VERIFIED,https://www.home-appliances.philips/gb/en/p/AMF870_35,https://dam.versuni.com/transform/webp1024x1024/2cbe3b2c-d80d-48c5-b37e-cd4d19818a7d/AMF870_15_RFT_Retail_RGB-jpg.webp,,,,,webp,2026-08-26
img-be10fe4764b4,philips-cf-bar305-00,HERO_FRONT,EXACT_VERIFIED,https://www.usa.philips.com/c-p/BAR305_00/baristina-espresso-machine,https://images.philips.com/is/image/philipsconsumer/vrs_2aa31d94_4c87_477f_9aecc26cf9e72dfe?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-ca31f3961389,philips-cf-psa3218-01,HERO_FRONT,EXACT_VERIFIED,https://www.usa.philips.com/c-p/PSA3218_01/philips-barista-brew-semi-automatic-espresso-machine,https://images.philips.com/is/image/philipsconsumer/vrs_65d3e4d8_a0a7_42b9_87ca4db9c6fca9be?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-ef01b146a3fa,philips-cf-ep3347-90,HERO_FRONT,EXACT_VERIFIED,https://www.usa.philips.com/c-p/EP3347_90/series-3300-fully-automatic-espresso-machine/overview,https://images.philips.com/is/image/philipsconsumer/vrs_1313e87c_d6cb_4813_8d1913c3dd771a9e?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-5ac32ab0773e,philips-cf-ep8757-20,HERO_FRONT,EXACT_VERIFIED,https://www.usa.philips.com/c-p/EP8757_20/philips-cafe-aromis-8000-series,https://images.philips.com/is/image/philipsconsumer/vrs_2fe08e97_c13c_4016_afb50c12e7a9bd39?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-84017cb09bcb,lor-barista-cf-lm8018,HERO_FRONT,EXACT_VERIFIED,https://www.philips.com/c-p/LM8018_90R1/lor-barista-capsule-coffee-machine,https://images.philips.com/is/image/philipsconsumer/e3b49a21695d43d8b0acad1e013c8787?wid=700&hei=700&$pnglarge$,,,,,png,2026-08-26
img-75cc1155ee96,saeco-cf-xelsis-suprema-sm8889,HERO_FRONT,FAMILY_VERIFIED,https://saeco.com/xelsis/xelsis-suprema/,https://media.graphassets.com/resize=w:1920/quality=value:50/auto_image/FNdWh4DSd63WSkIUIQSw,,,,,jpg,2026-08-26
img-98a32bd9180f,philips-hs-hsp5300-01,HERO_FRONT,EXACT_VERIFIED,https://www.home-appliances.philips/sg/en/p/HSP5300_01,https://dam.versuni.com/transform/webp1024x1024/2b8f1361-088e-4bae-a2e2-6893eb808728/HSP5300_doorbell-on-white-F_award_light_1x1.webp,,,,,webp,2026-08-26
img-8feb6a2a5815,philips-hs-hsp5500-02,HERO_FRONT,EXACT_VERIFIED,https://www.philips.co.in/c-p/HSP5500_02/home-safety-indoor-360degree-camera-with-privacy-shutter,https://images.philips.com/is/image/philipsconsumer/vrs_c7347195_bcfe_442d_b7cc2c4f960a8e3d?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-cb0ec07b3cd3,philips-pet-paw5320-02,HERO_FRONT,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/PAW5320_02,https://dam.versuni.com/transform/webp1024x1024/4754c4f9-9b34-40ab-83a8-6743bb215746/Pet-Series_2024_PAW5320_D1-PIM_1x1.webp,,,,,webp,2026-08-26
img-acd5cafc61fb,philips-pet-paw3210-02,HERO_FRONT,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/PAW3210_02,https://dam.versuni.com/transform/webp1024x1024/bc788af0-c5eb-4bd9-98ca-6fc72bea6a68/Pet-Series_2024_PAW3210_D4_RedDot_PIM_16-9.webp,,,,,webp,2026-08-26
img-54fd53c1399b,philips-garden-rsl3000-10,MARKETING_GRAPHIC,EXACT_VERIFIED,https://www.home-appliances.philips/fr/fr/p/RSL3000_10,https://dam.versuni.com/transform/webp1024x1024/9609b7e7-efb3-470a-8937-93b80a58fcb0/GS_2024_RSL3000_10_product-RFT-app_1x1_English-United-States-global.webp,,,,,webp,2026-08-26
img-d2d6e8e1757e,walita-af-na150-00,ANGLE,EXACT_VERIFIED,https://www.walita.com.br/fritadeira-airfryer-serie-1000-duplo-cesto-7-1l-philips-walita-na150-na150-00/p,https://walitastore.vtexassets.com/arquivos/ids/162146/NA150_2.png.png?v=638793654270700000,,,,,png,2026-08-26
img-0b01562d8105,walita-af-ri9270-90,HERO_FRONT,EXACT_VERIFIED,https://www.walita.com.br/fritadeira-airfryer-essential-xl-digital-philips-walita-preta-2000w---ri9270-ri9270-90-preto/p,https://walitastore.vtexassets.com/arquivos/ids/160654/RI9270_1.png?v=638754803027430000,,,,,png,2026-08-26
img-c5fedbe9f32a,walita-cf-ep4441-53,HERO_FRONT,EXACT_VERIFIED,https://www.walita.com.br/compre-cafeteira-superautomatica-lattego-serie-4400-ganhe-fritadeira-airfryer-serie-3000--/p,https://walitastore.vtexassets.com/arquivos/ids/161619/EP4441_20__1.png.png?v=638748768305870000,,,,,png,2026-08-26
img-9c7db4b09093,walita-fp-hr7304-90,FAMILY_GROUP,EXACT_VERIFIED,https://www.walita.com.br/multiprocessador-powerchop-1000-philips-walita-preto-1000w---6-acessorios-inclusos---hr7304/p,https://walitastore.vtexassets.com/arquivos/ids/160362/HR7304_Frente_1.png?v=638962420587570000,,,,,png,2026-08-26
img-7f97f835d87d,walita-vac-xc2011-01,HERO_FRONT,EXACT_VERIFIED,https://www.walita.com.br/aspirador-de-po-vertical-serie-2000-philips-21-6v-xc2011-xc2011-01/p,https://walitastore.vtexassets.com/arquivos/ids/161825/XC2011_1.png.png?v=638774072164930000,,,,,png,2026-08-26
img-87e4d5e9d7ed,walita-hum-hu1510-04,HERO_FRONT,EXACT_VERIFIED,https://www.walita.com.br/umidificador-de-ar-serie-1000-philips-bivolt-hu1510-04/p,https://walitastore.vtexassets.com/arquivos/ids/162648/HU1510_1.png?v=638926827382270000,,,,,png,2026-08-26
img-313a3274f792,philips-air-ac1715-10-br,HERO_FRONT,EXACT_VERIFIED,https://www.philips.com.br/c-p/AC1715_10/purificador-de-ar-serie-1000i,https://images.philips.com/is/image/philipsconsumer/vrs_a9c41ca1_7694_4947_b4d0cfe0b7cfc3a9?$png$&wid=1200&hei=630,,,,,png,2026-08-26
img-c03f1f5ea61e,philips-af-na555-00,HERO_FRONT,EXACT_VERIFIED,https://www.usa.philips.com/c-p/NA555_00/5000-series,https://dam.versuni.com/transform/webp1024x1024/3cd937ed-07de-4769-8471-88ae2cf00a86/KA_2024_NA555_00_F_1x1-tif.webp,,,,,webp,2026-08-26
img-3dfc5a138c3b,philips-af-hd9880-90,HERO_FRONT,EXACT_VERIFIED,https://www.home-appliances.philips/sg/en/p/HD9880_90,https://dam.versuni.com/transform/webp1024x1024/333e0b53-29d7-427a-b810-619aef3bcb56/Primary-HD9880_90.webp,,,,,webp,2026-08-26
img-8a537ba0733a,philips-ck-hd3095-87,HERO_FRONT,EXACT_VERIFIED,https://www.usa.philips.com/c-p/HD3095_87/avance-collection-multicooker,https://images.philips.com/is/image/philipsconsumer/vrs_8dbac2d4_71fa_484c_81f4f329b55aacd4?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-f7311ba0a78d,philips-bl-hr2767-00,HERO_FRONT,EXACT_VERIFIED,https://www.philips.com.bh/c-p/HR2767_00/5000-series-blender,https://images.philips.com/is/image/philipsconsumer/vrs_d4c250ae_cb4f_40cb_aa247e024e62191d?wid=700&hei=700&$pnglarge$,,,,,png,2026-08-26
img-ea2fadb5cced,philips-jc-hr1855-70r1,HERO_FRONT,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/HR1855_70R1,https://dam.versuni.com/transform/webp1024x1024/0d1ba2d7-1c4f-4ac2-82d1-59b76ad1cb0f/Standard-Product-Photo-Philips-Viva-Collection-Juicer-HR1855_70.webp,,,,,webp,2026-08-26
img-a3d9c904662a,philips-bf-hd2383-22,HERO_FRONT,EXACT_VERIFIED,https://www.philips.com/c-p/HD2383_22/sandwich-maker,https://images.philips.com/is/image/philipsconsumer/1ba22abfc0fa4cd3a2d1ad28017035dd?wid=700&hei=700&$pnglarge$,,,,,png,2026-08-26
img-e7b156ff7af5,philips-bf-hd9365-10,UNREADABLE,EXACT_VERIFIED,https://www.philips.com/c-p/HD9365_10/eco-conscious-edition-5000-series-kettle,https://images.philips.com/is/image/philipsconsumer/921b4402a8e447718d61ad80008ce2ef?wid=700&hei=700&$pnglarge$,,,,,png,2026-08-26
img-cabd3106e48e,philips-fc-xu7100-01,HERO_FRONT,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/XU7100_01,https://dam.versuni.com/transform/webp1024x1024/d20aa63e-8565-4143-aff3-91ce7fc17d86/RFT2_XU7100_01_1x1-tif.webp,,,,,webp,2026-08-26
img-338fd0b1c4ec,philips-fc-xw9383-01,FAMILY_GROUP,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/XW9383_01,https://dam.versuni.com/transform/webp1024x1024/cc6a564b-50b0-4b32-915f-215c0ccae5eb/F-XW9383_01_02_03_82.webp,,,,,webp,2026-08-26
img-a1e613d54064,philips-fc-fc9729-09,FAMILY_GROUP,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/FC9729_09,https://dam.versuni.com/transform/webp1024x1024/f6da2ed0-e975-449e-8a3f-313d633aa25c/FC_2024_FC9729_09_PAP_1x1-tif.webp,,,,,webp,2026-08-26
img-93cb7757b787,philips-gc-gc215-20,FAMILY_GROUP,EXACT_VERIFIED,https://www.philips.co.uk/c-p/GC215_20/philips-oneturn-handheld-steamers,https://images.philips.com/is/image/philipsconsumer/vrs_307e1d0b_f28d_4862_a151516460307c56?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-3db1ff95d79b,philips-gc-gc9650-80,SIDE_BACK,FAMILY_VERIFIED,https://www.home-appliances.philips/gb/en/p/GC9650_80,https://dam.versuni.com/transform/webp1024x1024/e1f75230-2773-438f-be5b-7c1e093b2f31/Standard-Product-Photo-Philips-PerfectCare-Elite-Steam-generator-iron.webp,,,,,webp,2026-08-26
img-6545d7b04666,philips-gc-gc628-86,HERO_FRONT,EXACT_VERIFIED,https://www.philips.com/c-p/GC628_86/8000-series-garment-steamer,https://images.philips.com/is/image/philipsconsumer/79563a295f014adb956ead91007de4fd?wid=700&hei=700&$pnglarge$,,,,,png,2026-08-26
img-2f11c001c3c2,philips-af-na110-00,HERO_FRONT,EXACT_VERIFIED,https://www.usa.philips.com/c-p/NA110_00/1000-series-airfryer-1000-series-32l,https://images.philips.com/is/image/philipsconsumer/vrs_07ad22d3_a356_496f_bfa3d8fdea766eba?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-31c2947b6ee4,philips-af-na110-00,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.usa.philips.com/c-p/NA110_00/1000-series-airfryer-1000-series-32l,https://images.philips.com/is/image/philipsconsumer/vrs_8130925d_e00c_406d_b650215b17897960?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-66c4bde81417,philips-af-na110-00,ANGLE,EXACT_VERIFIED,https://www.usa.philips.com/c-p/NA110_00/1000-series-airfryer-1000-series-32l,https://images.philips.com/is/image/philipsconsumer/vrs_4366bdb3_bd12_4ee5_9bb00ef9e2f38b4f?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-ceab6fe4317b,philips-af-na110-00,ANGLE,EXACT_VERIFIED,https://www.usa.philips.com/c-p/NA110_00/1000-series-airfryer-1000-series-32l,https://images.philips.com/is/image/philipsconsumer/vrs_d4b1311a_fe36_4dbb_a9f4655592fe46e9?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-ad3165dc7d6d,philips-af-na110-00,MARKETING_GRAPHIC,EXACT_VERIFIED,https://www.usa.philips.com/c-p/NA110_00/1000-series-airfryer-1000-series-32l,https://images.philips.com/is/image/philipsconsumer/vrs_86093767_6dfc_4b77_98e8e33c65e17967?$png$&wid=400,,,,,png,2026-08-26
img-5d9d62f4395b,philips-af-na220-00,HERO_FRONT,EXACT_VERIFIED,https://www.usa.philips.com/c-p/NA220_00/2000-series-airfryer-2000-series-44qt,https://images.philips.com/is/image/philipsconsumer/vrs_fd91ce38_a30d_4a89_8194363b1500381b?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-9eda35553aee,philips-af-na220-00,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.usa.philips.com/c-p/NA220_00/2000-series-airfryer-2000-series-44qt,https://images.philips.com/is/image/philipsconsumer/vrs_0f1b8c7a_bde6_44a1_846a60b19c85f1f6?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-4a0627ba0549,philips-af-na220-00,ANGLE,EXACT_VERIFIED,https://www.usa.philips.com/c-p/NA220_00/2000-series-airfryer-2000-series-44qt,https://images.philips.com/is/image/philipsconsumer/vrs_4e743660_02a8_49c8_85963ae01db81a0d?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-755b55498070,philips-af-na220-00,ANGLE,EXACT_VERIFIED,https://www.usa.philips.com/c-p/NA220_00/2000-series-airfryer-2000-series-44qt,https://images.philips.com/is/image/philipsconsumer/vrs_ab35b705_911c_4bdc_820de3dfb1a5fc13?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-421c436ba217,philips-af-na220-00,MARKETING_GRAPHIC,EXACT_VERIFIED,https://www.usa.philips.com/c-p/NA220_00/2000-series-airfryer-2000-series-44qt,https://images.philips.com/is/image/philipsconsumer/vrs_704f2758_f4e5_49db_b9e30f40ea746add?$png$&wid=400,,,,,png,2026-08-26
img-635024325c62,philips-af-na352-00,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/NA352_00,https://dam.versuni.com/transform/webp150x150/2a0f59d2-67ee-46c5-8357-718b04212e75/FIM_NA352_10_NAM_16x9.webp,,,,,webp,2026-08-26
img-fd63da786ff0,philips-af-na352-00,ANGLE,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/NA352_00,https://dam.versuni.com/transform/webp150x150/9bc2c19d-aed7-4840-9324-ad26c7fabe83/F-NA352_00_16x9.webp,,,,,webp,2026-08-26
img-e597248d388b,philips-af-na352-00,ANGLE,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/NA352_00,https://dam.versuni.com/transform/webp150x150/52aa01c9-ca5f-45db-8c4d-a6b7dea0edbc/A1_NA352_10_NAM_16x9.webp,,,,,webp,2026-08-26
img-b5377f0892fe,philips-af-na352-00,ANGLE,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/NA352_00,https://dam.versuni.com/transform/webp150x150/63b1296e-7a39-4ad1-b996-d63f67ad64d7/APS_NA352_10_NAM_16x9.webp,,,,,webp,2026-08-26
img-83480430fbc7,philips-af-na555-00,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.usa.philips.com/c-p/NA555_00/5000-series,https://images.philips.com/is/image/philipsconsumer/vrs_42eee94e_458c_4901_8a2951a4df78add6?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-fa09ccf821b7,philips-af-na555-00,ANGLE,EXACT_VERIFIED,https://www.usa.philips.com/c-p/NA555_00/5000-series,https://images.philips.com/is/image/philipsconsumer/vrs_e1654818_90d0_4f4f_843cde94792af236?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-8bdd5143ac0b,philips-af-na555-00,MARKETING_GRAPHIC,EXACT_VERIFIED,https://www.usa.philips.com/c-p/NA555_00/5000-series,https://images.philips.com/is/image/philipsconsumer/vrs_8deb7270_3083_444e_af6adabf031faaf3?$png$&wid=400,,,,,png,2026-08-26
img-15d03c7f55ae,philips-af-hd9880-90,ANGLE,EXACT_VERIFIED,https://www.home-appliances.philips/sg/en/p/HD9880_90,https://dam.versuni.com/transform/webp150x150/7fe92ed2-f2e1-4d36-b652-c043a1ecdee6/A1-HD9880_90.webp,,,,,webp,2026-08-26
img-f6959a40fffb,philips-af-hd9880-90,MARKETING_GRAPHIC,EXACT_VERIFIED,https://www.home-appliances.philips/sg/en/p/HD9880_90,https://dam.versuni.com/transform/webp150x150/c2194dc4-528b-4f49-97e8-c1fa45ff6492/T1-HD9880_90.webp,,,,,webp,2026-08-26
img-342d8c5fae67,philips-af-hd9880-90,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.home-appliances.philips/sg/en/p/HD9880_90,https://dam.versuni.com/transform/webp150x150/0a07bd98-3d3d-4fbd-95d1-202001650c0c/HD9880_Cooking_InUse_1x1-jpg.webp,,,,,webp,2026-08-26
img-cea4840311a8,philips-af-hd9880-90,DETAIL_CONTROL,EXACT_VERIFIED,https://www.home-appliances.philips/sg/en/p/HD9880_90,https://dam.versuni.com/transform/webp150x150/50779ac1-1811-4015-b843-26873080450d/D1-HD9880_90.webp,,,,,webp,2026-08-26
img-ff3202b51f0d,philips-ck-hd3095-87,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.usa.philips.com/c-p/HD3095_87/avance-collection-multicooker,https://images.philips.com/is/image/philipsconsumer/vrs_958e5412_0809_4761_8c9103d48673c333?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-61464b582091,philips-ck-hd3095-87,DETAIL_CONTROL,EXACT_VERIFIED,https://www.usa.philips.com/c-p/HD3095_87/avance-collection-multicooker,https://images.philips.com/is/image/philipsconsumer/vrs_865d3f61_f01a_4907_b54a5d7e2e61038e?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-523512c0fb25,philips-ck-hd3095-87,DETAIL_CONTROL,EXACT_VERIFIED,https://www.usa.philips.com/c-p/HD3095_87/avance-collection-multicooker,https://images.philips.com/is/image/philipsconsumer/vrs_0c5c1733_f60f_4313_858f66a874f5518a?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-f9624a7b8dde,philips-ck-hd3095-87,DETAIL_CONTROL,EXACT_VERIFIED,https://www.usa.philips.com/c-p/HD3095_87/avance-collection-multicooker,https://images.philips.com/is/image/philipsconsumer/vrs_7d521464_1343_4e22_921516fc97992ec3?$png$&wid=400,,,,,png,2026-08-26
img-630fb4e56d31,philips-bl-hr2767-00,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.philips.com.bh/c-p/HR2767_00/5000-series-blender,https://images.philips.com/is/image/philipsconsumer/vrs_4760b289_686f_4aba_8ff517d012b40944?wid=610&hei=346&$jpglarge$,,,,,jpg,2026-08-26
img-ffac7c6ef460,philips-bl-hr2767-00,MARKETING_GRAPHIC,EXACT_VERIFIED,https://www.philips.com.bh/c-p/HR2767_00/5000-series-blender,https://images.philips.com/is/image/philipsconsumer/vrs_048d6000_f78f_449e_9367fd6ecbfd1bec?wid=610&hei=346&$jpglarge$,,,,,jpg,2026-08-26
img-fb1c947235ed,philips-bl-hr2767-00,MARKETING_GRAPHIC,EXACT_VERIFIED,https://www.philips.com.bh/c-p/HR2767_00/5000-series-blender,https://images.philips.com/is/image/philipsconsumer/vrs_2c1ed622_b2f6_4103_9428b64d51012a7b?wid=610&hei=346&$jpglarge$,,,,,jpg,2026-08-26
img-049aeca7db39,philips-bl-hr2767-00,MARKETING_GRAPHIC,EXACT_VERIFIED,https://www.philips.com.bh/c-p/HR2767_00/5000-series-blender,https://images.philips.com/is/image/philipsconsumer/vrs_9aac4bba_fae0_45d9_a3f6f84309e28e0f?wid=610&hei=346&$jpglarge$,,,,,jpg,2026-08-26
img-eddcea62c00f,philips-bf-hd2383-22,DETAIL_CONTROL,EXACT_VERIFIED,https://www.philips.com/c-p/HD2383_22/sandwich-maker,https://images.philips.com/is/image/philipsconsumer/09e48476a637494da2f5ad16015b515e?wid=610&hei=346&$jpglarge$,,,,,jpg,2026-08-26
img-28ed4ffacf16,philips-bf-hd2383-22,MARKETING_GRAPHIC,EXACT_VERIFIED,https://www.philips.com/c-p/HD2383_22/sandwich-maker,https://images.philips.com/is/image/philipsconsumer/5dc1bb2f0d674a5cb9a5ad1600e9bf75?wid=610&hei=346&$jpglarge$,,,,,jpg,2026-08-26
img-a996e1a46bac,philips-bf-hd2383-22,MARKETING_GRAPHIC,EXACT_VERIFIED,https://www.philips.com/c-p/HD2383_22/sandwich-maker,https://images.philips.com/is/image/philipsconsumer/0a947d35eb29425e87e6ad160154dacb?wid=610&hei=346&$jpglarge$,,,,,jpg,2026-08-26
img-a7bdac84f59e,philips-bf-hd2383-22,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.philips.com/c-p/HD2383_22/sandwich-maker,https://images.philips.com/is/image/philipsconsumer/851796941f32420a892ead1e0088431a?wid=610&hei=346&$jpglarge$,,,,,jpg,2026-08-26
img-913cde7dcd9b,philips-bf-hd9365-10,DETAIL_CONTROL,EXACT_VERIFIED,https://www.philips.com/c-p/HD9365_10/eco-conscious-edition-5000-series-kettle,https://images.philips.com/is/image/philipsconsumer/1c2fbfc0dbe34f1f9a30ad2500ae0ab5?wid=610&hei=346&$jpglarge$,,,,,jpg,2026-08-26
img-497c48b9efe9,philips-bf-hd9365-10,UNREADABLE,EXACT_VERIFIED,https://www.philips.com/c-p/HD9365_10/eco-conscious-edition-5000-series-kettle,https://images.philips.com/is/image/philipsconsumer/cb2e4c7627924455a30bad3a009c0348?wid=610&hei=346&$jpglarge$,,,,,jpg,2026-08-26
img-82d3eae27eba,philips-bf-hd9365-10,DETAIL_CONTROL,EXACT_VERIFIED,https://www.philips.com/c-p/HD9365_10/eco-conscious-edition-5000-series-kettle,https://images.philips.com/is/image/philipsconsumer/a465ad8c89b646d990fead4900681621?wid=610&hei=346&$jpglarge$,,,,,jpg,2026-08-26
img-6f947af86adb,philips-bf-hd9365-10,DETAIL_CONTROL,EXACT_VERIFIED,https://www.philips.com/c-p/HD9365_10/eco-conscious-edition-5000-series-kettle,https://images.philips.com/is/image/philipsconsumer/e1752484b73248e3aea5ad2500ae0900?wid=610&hei=346&$jpglarge$,,,,,jpg,2026-08-26
img-12644cf7073e,philips-jc-hr1855-70r1,ANGLE,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/HR1855_70R1,https://dam.versuni.com/transform/webp150x150/713f86e7-0535-49a3-89b8-b1587bed6b56/Front-Product-Photo-Philips-Viva-Collection-Juicer-HR1855_70.webp,,,,,webp,2026-08-26
img-a8536334df53,philips-jc-hr1855-70r1,ANGLE,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/HR1855_70R1,https://dam.versuni.com/transform/webp150x150/38abc736-51b8-4b65-b3b2-1c67e5ec028d/Alternative-Product-Photograph-Philips-Viva-Collection-Juicer-HR1855_70.webp,,,,,webp,2026-08-26
img-3dbc66b1dd80,philips-jc-hr1855-70r1,DETAIL_CONTROL,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/HR1855_70R1,https://dam.versuni.com/transform/webp150x150/3880a1ea-0ade-4f35-a519-ed5fb20e0454/Product-Detail-Photograph-Philips-Viva-Collection-Juicer.webp,,,,,webp,2026-08-26
